property_id,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
11291691,Flat,14500000,North Nazimabad,Karachi,Sindh,24.940571,67.049859,3,For Sale,3,7/17/2019,19329.821
11292779,Flat,3000000,Punjab Chowrangi,Karachi,Sindh,24.834478,67.03912,2,For Sale,3,7/17/2019,9801.036
11292786,Flat,17000000,Clifton,Karachi,Sindh,24.825027,67.03158,0,For Sale,0,7/17/2019,11979.043999999998
11293382,House,14000000,North Karachi,Karachi,Sindh,24.972287,67.066298,3,For Sale,3,7/17/2019,28314.104
11293391,Upper Portion,22500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920383,67.129166,3,For Sale,3,7/17/2019,3267.012
11293461,Flat,20500000,Jamshed Town,Karachi,Sindh,24.86346026,67.06226215,3,For Sale,3,7/17/2019,21235.578
11293657,Flat,2500000,Gulistan-e-Jauhar,Karachi,Sindh,24.9046936,67.12281036,2,For Sale,2,7/17/2019,9801.036
11293808,Flat,3000000,Punjab Chowrangi,Karachi,Sindh,24.834479,67.039121,1,For Sale,2,7/17/2019,7623.027999999999
11293848,Flat,8000000,University Road,Karachi,Sindh,24.921644,67.1029526,2,For Sale,2,7/17/2019,1089.004
11293854,House,7500000,Gadap Town,Karachi,Sindh,25.032883,67.057199,2,For Sale,2,7/17/2019,13068.048
11293876,Flat,16500000,Clifton,Karachi,Sindh,24.832545,67.035949,3,For Sale,3,9/20/2018,19329.821
11293888,House,19000000,North Nazimabad,Karachi,Sindh,24.952231,67.042321,0,For Sale,0,7/17/2019,39204.144
11296481,Flat,14500000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,3,For Sale,3,7/17/2019,16879.561999999998
11296617,House,13500000,North Karachi,Karachi,Sindh,24.968241,67.054796,4,For Sale,4,7/2/2019,13068.048
11297037,Flat,4000000,North Karachi,Karachi,Sindh,24.972287,67.066298,2,For Sale,2,7/17/2019,816.7529999999999
11298160,Flat,2300000,North Karachi,Karachi,Sindh,24.972287,67.066298,1,For Sale,1,7/17/2019,5989.521999999999
11298724,House,1500000,Orangi Town,Karachi,Sindh,24.950888,66.9742,1,For Sale,2,7/17/2019,6534.023999999999
11298915,Upper Portion,7200000,Federal B Area,Karachi,Sindh,24.931276,67.074873,3,For Sale,2,7/17/2019,13068.048
11299808,Flat,8200000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.928318,67.092855,2,For Sale,2,7/17/2019,11706.793
11300261,Flat,29000000,Cantt,Karachi,Sindh,24.937425,67.182856,3,For Sale,3,6/5/2019,31036.614
11301784,House,5200000,Gadap Town,Karachi,Sindh,25.013595,67.066727,4,For Sale,4,7/17/2019,9256.534
11301890,House,110000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,6,For Sale,5,6/28/2019,5445
11304067,Flat,32500000,Shaheed Millat Road,Karachi,Sindh,24.876976,67.069237,3,For Sale,3,3/10/2019,21235.578
11304077,Flat,25000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882958,67.066129,3,For Sale,3,6/7/2019,21235.578
11305105,Lower Portion,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Sale,2,7/17/2019,13068.048
11305408,House,19000000,Bahria Town Karachi,Karachi,Sindh,25.006938,67.308037,3,For Sale,3,7/17/2019,2178.008
11305482,Flat,4200000,University Road,Karachi,Sindh,24.93847057,67.15004146,2,For Sale,2,7/17/2019,11979.043999999998
11305502,House,180000000,DHA Defence,Karachi,Sindh,24.80324348,67.06045032,7,For Sale,6,6/5/2019,65340
11305685,House,62000000,Cantt,Karachi,Sindh,24.951049,67.186459,5,For Sale,5,6/5/2019,46554.921
11306866,Flat,6000000,Jamshed Town,Karachi,Sindh,24.874096,67.03226,0,For Sale,2,7/17/2019,1089.004
11307266,Flat,5800000,ASF Tower,Karachi,Sindh,24.952136,67.158726,2,For Sale,2,7/17/2019,11434.542
11310362,House,8000000,North Karachi,Karachi,Sindh,24.983024,67.0681,3,For Sale,4,7/17/2019,8712.032
11310475,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,6/27/2019,2178.008
11311170,House,8500000,Bahria Town Karachi,Karachi,Sindh,25.113565,67.353811,3,For Sale,3,6/5/2019,2178.008
11311220,House,6500000,Bahria Town Karachi,Karachi,Sindh,25.1159,67.316944,3,For Sale,3,6/5/2019,2178.008
11311371,Flat,3500000,Saddar Town,Karachi,Sindh,24.855116,67.016035,1,For Sale,3,7/17/2019,1089.004
11311559,Upper Portion,40000000,Jamshed Town,Karachi,Sindh,24.871447,67.058573,4,For Sale,4,7/17/2019,3267.012
11312009,Flat,1990000,University Road,Karachi,Sindh,24.93677781,67.14257956,1,For Sale,1,7/17/2019,544.502
11312244,Penthouse,37500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882174,67.067306,5,For Sale,6,7/17/2019,76230
11312850,House,3200000,Khuda Ki Basti,Karachi,Sindh,25.03256,67.09482,2,For Sale,2,7/17/2019,8712.032
11312988,Upper Portion,5500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916643,67.096539,2,For Sale,2,7/17/2019,1633.506
11317960,Upper Portion,5600000,Scheme 33,Karachi,Sindh,24.962737,67.128568,3,For Sale,3,7/17/2019,13068.048
11320609,House,35000000,Jamshed Town,Karachi,Sindh,24.864595,67.066126,0,For Sale,0,7/17/2019,5445
11320947,House,8000000,Lines Area,Karachi,Sindh,24.866179,67.03944,1,For Sale,2,7/17/2019,4900.518
11320973,House,17000000,Gadap Town,Karachi,Sindh,25.017951,67.136393,4,For Sale,4,7/17/2019,17968.566
11321958,House,6642000,Fazaia Housing Scheme,Karachi,Sindh,25.07588167,67.10603714,3,For Sale,3,5/6/2019,1361.255
11323005,House,12500000,Fazaia Housing Scheme,Karachi,Sindh,25.07588167,67.10603714,5,For Sale,4,5/6/2019,2994.7609999999995
11323205,Flat,5136000,Northern Bypass,Karachi,Sindh,25.07576,67.105412,4,For Sale,3,5/6/2019,19329.821
11324991,Flat,20000000,DHA Defence,Karachi,Sindh,24.798481,67.045716,5,For Sale,4,7/1/2019,22052.331
11325006,House,60000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,10,For Sale,11,7/17/2019,4356.016
11325828,Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,2,For Sale,2,7/17/2019,11979.043999999998
11326456,Flat,2000000,North Karachi,Karachi,Sindh,24.972287,67.066298,1,For Sale,2,7/17/2019,5989.521999999999
11326660,Flat,32500000,DHA Defence,Karachi,Sindh,24.803643,67.074094,3,For Sale,3,5/6/2019,19874.323
11327613,Flat,3200000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Sale,2,7/17/2019,1089.004
11327730,Flat,35000000,Clifton,Karachi,Sindh,24.826625,67.037923,3,For Sale,3,5/6/2019,2178.008
11327735,Flat,4600000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.893638,67.051492,0,For Sale,0,7/17/2019,10345.538
11328465,Flat,25000000,Clifton,Karachi,Sindh,24.806292,67.030456,3,For Sale,3,5/6/2019,18240.817
11328747,Flat,4900000,North Karachi,Karachi,Sindh,24.98931576,67.06607223,3,For Sale,3,7/17/2019,13340.299
11329544,House,9500000,North Karachi,Karachi,Sindh,24.972287,67.066298,6,For Sale,9,7/17/2019,8712.032
11329549,Flat,39000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,3,For Sale,3,5/6/2019,27769.602
11330367,Flat,8000000,DHA Defence,Karachi,Sindh,24.808629,67.038095,2,For Sale,2,5/6/2019,11979.043999999998
11330435,Flat,3800000,Shah Faisal Town,Karachi,Sindh,24.876196,67.17997,0,For Sale,0,7/17/2019,8712.032
11331133,House,14000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,6,For Sale,9,7/17/2019,13068.048
11331218,House,6500000,North Karachi,Karachi,Sindh,24.996482,67.068129,4,For Sale,4,7/17/2019,9256.534
11331422,House,64000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,0,7/17/2019,3267.012
11331898,Flat,4300000,Abul Hassan Isphani Road,Karachi,Sindh,24.944995,67.095108,2,For Sale,2,7/4/2019,1089.004
11332002,Upper Portion,5500000,Federal B Area,Karachi,Sindh,24.92863,67.064466,2,For Sale,4,7/17/2019,13068.048
11334638,Flat,17000000,Frere Town,Karachi,Sindh,24.841065,67.037424,2,For Sale,2,7/17/2019,15246.056
11335325,Flat,2550000,North Karachi,Karachi,Sindh,24.969758,67.072692,2,For Sale,2,7/17/2019,8984.283
11336591,House,10900000,Gulistan-e-Jauhar,Karachi,Sindh,24.90443075,67.12067127,0,For Sale,0,7/17/2019,1361.255
11336739,House,7500000,Gadap Town,Karachi,Sindh,25.000722,67.115049,2,For Sale,3,7/17/2019,9801.036
11337231,House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,0,For Sale,0,7/17/2019,4356.016
11337395,Lower Portion,4500000,Shah Faisal Town,Karachi,Sindh,24.873277,67.191088,3,For Sale,2,7/17/2019,13068.048
11338288,Upper Portion,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.91318,67.121956,2,For Sale,2,7/17/2019,13340.299
11338974,Flat,28000000,Saddar Town,Karachi,Sindh,24.85417572,67.02235892,5,For Sale,5,7/17/2019,33759.124
11339651,House,15500000,North Karachi,Karachi,Sindh,24.953829,67.062029,4,For Sale,4,7/17/2019,13068.048
11339957,House,90000000,DHA Defence,Karachi,Sindh,24.751578,67.072125,3,For Sale,3,6/29/2019,48460.67799999999
11340485,House,10000000,North Karachi,Karachi,Sindh,24.965722,67.048622,2,For Sale,2,7/17/2019,14701.553999999998
11340594,House,87500000,DHA Defence,Karachi,Sindh,24.810265,67.043552,5,For Sale,4,7/17/2019,5445
11340870,House,18500000,Gizri,Karachi,Sindh,24.820393,67.0468,7,For Sale,5,7/17/2019,11434.542
11341169,House,3400000,Golimar,Karachi,Sindh,24.89103,67.006905,2,For Sale,3,7/17/2019,13068.048
11341178,House,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,2,For Sale,2,7/17/2019,103455
11341189,House,25000000,Scheme 33,Karachi,Sindh,24.938913,67.140594,6,For Sale,6,7/17/2019,2178.008
11341203,Flat,5300000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.939604,67.095909,2,For Sale,2,7/17/2019,1089.004
11341209,House,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,2,For Sale,2,7/17/2019,103455
11341313,Flat,15500000,North Nazimabad,Karachi,Sindh,24.936063,67.036128,4,For Sale,3,7/17/2019,18240.817
11341505,Flat,2200000,Liaquatabad,Karachi,Sindh,24.903253,67.052279,1,For Sale,2,7/17/2019,5989.521999999999
11341571,Upper Portion,5500000,Shah Faisal Town,Karachi,Sindh,24.880072,67.16251,3,For Sale,3,7/17/2019,8712.032
11341752,Flat,3700000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,1,For Sale,2,7/17/2019,7078.526
11341855,House,10000000,Shahra-e-Faisal,Karachi,Sindh,24.895468,67.177091,0,For Sale,0,7/17/2019,8712.032
11344032,Flat,8000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916643,67.096539,0,For Sale,2,7/17/2019,11434.542
11345257,Flat,9000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,2,For Sale,4,7/17/2019,13884.801
11346822,Upper Portion,15000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.91746,67.087412,4,For Sale,3,7/2/2019,26136.096
11347176,Upper Portion,12000000,Shah Faisal Town,Karachi,Sindh,24.879857,67.169895,3,For Sale,3,7/17/2019,2178.008
11347179,Flat,50000000,Frere Town,Karachi,Sindh,24.83946779,67.03710437,0,For Sale,0,7/17/2019,29130.857
11347246,House,120000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,For Sale,6,7/17/2019,70785
11347769,Flat,3000000,North Karachi,Karachi,Sindh,24.972287,67.066298,2,For Sale,2,7/17/2019,1089.004
11348231,Flat,3000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.95618,67.115135,2,For Sale,0,7/17/2019,8984.283
11349063,Lower Portion,35000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.884062,67.066083,4,For Sale,4,12/18/2018,3267.012
11350813,House,92500000,DHA Defence,Karachi,Sindh,24.819653,67.077749,5,For Sale,5,7/10/2019,5445
11350827,Upper Portion,4800000,North Karachi,Karachi,Sindh,24.972287,67.066298,2,For Sale,4,7/17/2019,15790.558
11351089,House,26500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913043,67.138229,7,For Sale,6,7/17/2019,2178.008
11351341,House,6000000,Jamshed Town,Karachi,Sindh,24.862888,67.04429,2,For Sale,2,7/17/2019,4900.518
11351533,Flat,9000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,2,For Sale,2,1/18/2019,1089.004
11351648,Flat,14000000,Clifton,Karachi,Sindh,24.817121,66.998363,3,For Sale,3,1/18/2019,22869.084
11351700,Flat,5800000,DHA Defence,Karachi,Sindh,24.808629,67.038095,2,For Sale,2,1/17/2019,11434.542
11352042,House,12000000,Shah Faisal Town,Karachi,Sindh,24.879039,67.183363,5,For Sale,6,7/17/2019,13068.048
11352151,Flat,8500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,0,For Sale,0,7/17/2019,17968.566
11352338,Flat,4800000,E-11,Islamabad,Islamabad Capital,33.699958,72.970119,0,For Sale,0,6/19/2019,7350.776999999999
11352876,House,2900000,Koral Town,Islamabad,Islamabad Capital,33.60204,73.14197,0,For Sale,0,7/4/2019,816.7529999999999
11352927,House,6600000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,0,For Sale,0,7/4/2019,1633.506
11353217,House,11000000,Bahria Town,Islamabad,Islamabad Capital,33.55083727,73.10628891,2,For Sale,3,7/4/2019,1361.255
11355296,Flat,8500000,E-11,Islamabad,Islamabad Capital,33.693852,72.970591,3,For Sale,3,7/4/2019,20691.076
11358297,House,25000000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,4,For Sale,4,7/4/2019,2722.51
11358916,House,32500000,DHA Defence,Islamabad,Islamabad Capital,33.522649,73.169804,5,For Sale,5,7/4/2019,5445
11359560,House,6000000,Jhangi Syedan,Islamabad,Islamabad Capital,33.624658,72.943627,0,For Sale,0,7/4/2019,1361.255
11359676,House,8500000,Chatha Bakhtawar,Islamabad,Islamabad Capital,33.66647,73.153934,6,For Sale,4,7/4/2019,1361.255
11360614,House,27500000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,6,For Sale,5,6/29/2019,2994.7609999999995
11361384,House,5500000,Lehtarar Road,Islamabad,Islamabad Capital,33.65224,73.24008,3,For Sale,2,7/4/2019,1361.255
11361821,House,14000000,FECHS,Islamabad,Islamabad Capital,33.572044,73.175082,6,For Sale,4,7/4/2019,1905.757
11362009,House,28500000,E-11,Islamabad,Islamabad Capital,33.699958,72.970119,0,For Sale,0,4/5/2019,1633.506
11364941,House,39000000,G-10,Islamabad,Islamabad Capital,33.678711,73.021395,6,For Sale,6,8/8/2018,3267.012
11366778,House,32500000,G-15,Islamabad,Islamabad Capital,33.635315,72.92314,6,For Sale,6,8/8/2018,3539.263
11370163,House,72500000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,5,For Sale,5,1/5/2019,5445
11370501,Flat,5500000,DHA Defence,Islamabad,Islamabad Capital,33.5244025,73.1469834,3,For Sale,3,6/12/2019,1633.506
11371855,House,300000000,F-7,Islamabad,Islamabad Capital,33.716273,73.056235,6,For Sale,6,6/4/2019,10890
11372034,Flat,6800000,DHA Defence,Islamabad,Islamabad Capital,33.5244025,73.1469834,3,For Sale,3,8/8/2018,18240.817
11373622,House,11500000,Pakistan Town,Islamabad,Islamabad Capital,33.57477893,73.13269258,5,For Sale,3,8/8/2018,18240.817
11373849,House,4000000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,2,For Sale,3,8/8/2018,7623.027999999999
11375033,House,17000000,Soan Garden,Islamabad,Islamabad Capital,33.55303,73.15531,6,For Sale,6,8/8/2018,5445
11375268,House,8000000,Al Huda Town,Islamabad,Islamabad Capital,33.641419,73.197355,4,For Sale,8,8/8/2018,1361.255
11375927,House,850000000,F-6,Islamabad,Islamabad Capital,33.735118,73.077486,8,For Sale,8,6/4/2019,261360
11376632,House,25000000,G-8,Islamabad,Islamabad Capital,33.697423,73.049555,0,For Sale,0,3/6/2019,18240.817
11376696,House,80000000,F-7,Islamabad,Islamabad Capital,33.716273,73.056235,0,For Sale,0,6/4/2019,59895
11376948,House,120000000,F-10,Islamabad,Islamabad Capital,33.690353,73.010416,0,For Sale,0,6/4/2019,10890
11377214,House,100000000,D-12,Islamabad,Islamabad Capital,33.697565,72.944241,9,For Sale,9,6/4/2019,65340
11379299,House,32500000,G-9,Islamabad,Islamabad Capital,33.686496,73.039076,6,For Sale,5,8/8/2018,29675.359
11379350,House,21500000,G-9,Islamabad,Islamabad Capital,33.686496,73.039076,3,For Sale,4,8/8/2018,18240.817
11379523,Flat,5200000,G-11,Islamabad,Islamabad Capital,33.67560577,73.00036621,2,For Sale,2,8/8/2018,8439.780999999999
11379723,House,8500000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,3,For Sale,3,8/8/2018,1361.255
11379842,House,36000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,6,For Sale,6,8/8/2018,1905.757
11380936,Flat,12000000,G-11,Islamabad,Islamabad Capital,33.66433582,73.00140381,0,For Sale,0,8/8/2018,1361.255
11381205,House,17500000,Soan Garden,Islamabad,Islamabad Capital,33.554271,73.155599,3,For Sale,4,8/8/2018,5445
11381242,House,100000000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,10,For Sale,10,11/6/2018,5445
11382661,House,6500000,E-18,Islamabad,Islamabad Capital,33.63263,72.846694,3,For Sale,2,6/29/2019,2178.008
11385787,Flat,12000000,G-11,Islamabad,Islamabad Capital,33.675604,73.000367,2,For Sale,2,2/4/2019,18785.319
11388149,House,15000000,B-17,Islamabad,Islamabad Capital,33.68064,72.822189,6,For Sale,4,5/5/2019,33759.124
11388442,House,15500000,National Police Foundation,Islamabad,Islamabad Capital,33.700462,72.981226,6,For Sale,5,8/8/2018,2722.51
11389976,House,77500000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,6,For Sale,6,10/7/2018,59895
11390020,House,26500000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6,For Sale,5,8/8/2018,1905.757
11391344,House,15500000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,4,For Sale,3,8/8/2018,1361.255
11392955,House,9500000,E-18,Islamabad,Islamabad Capital,33.628092,72.862401,2,For Sale,2,6/29/2019,2722.51
11394255,House,18500000,DHA Defence,Islamabad,Islamabad Capital,33.508481,73.091826,4,For Sale,3,5/5/2019,2994.7609999999995
11398674,Flat,11000000,F-10,Islamabad,Islamabad Capital,33.695423,73.012562,2,For Sale,2,8/8/2018,20691.076
11398707,Flat,11000000,F-10,Islamabad,Islamabad Capital,33.695423,73.012562,2,For Sale,2,8/8/2018,20691.076
11398770,House,95000000,F-7,Islamabad,Islamabad Capital,33.723193,73.05113465,5,For Sale,9,8/8/2018,5445
11406039,Farm House,125000000,Simly Dam Road,Islamabad,Islamabad Capital,33.714845,73.238712,2,For Sale,3,8/8/2018,217800
11406462,Flat,4500000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,2,For Sale,2,8/8/2018,8439.780999999999
11407924,House,1400000,Tarnol,Islamabad,Islamabad Capital,33.650065,72.90699,3,For Sale,3,8/8/2018,1089.004
11414070,House,52500000,Bahria Town,Islamabad,Islamabad Capital,33.49361147,73.12896609,6,For Sale,6,8/8/2018,65340
11414924,House,8800000,Lehtarar Road,Islamabad,Islamabad Capital,33.639311,73.148646,7,For Sale,4,8/8/2018,1089.004
11415514,House,20000000,Park Road,Islamabad,Islamabad Capital,33.66789,73.149333,8,For Sale,6,8/8/2018,2722.51
11352893,House,1950000,Gulshan-e-Ravi,Lahore,Punjab,31.547454,74.286118,1,For Sale,2,8/7/2018,544.502
11353149,House,11000000,Rizwan Garden Scheme,Lahore,Punjab,31.584568,74.47378,3,For Sale,2,8/7/2018,2722.51
11353231,House,15000000,Samanabad,Lahore,Punjab,31.539206,74.305515,5,For Sale,7,7/3/2019,2450.259
11353328,Flat,5000000,Raiwind Road,Lahore,Punjab,31.429249,74.230785,2,For Sale,2,7/3/2019,1633.506
11355371,House,30000000,Cantt,Lahore,Punjab,31.5288,74.39312,4,For Sale,11,8/7/2018,3811.514
11357607,House,2500000,Aashiana Road,Lahore,Punjab,31.502167,74.33344,2,For Sale,2,8/7/2018,544.502
11358522,House,22500000,Wapda Town,Lahore,Punjab,31.434523,74.26615,6,For Sale,5,2/3/2019,2722.51
11359788,House,25000000,Cantt,Lahore,Punjab,31.49858,74.40927,6,For Sale,7,8/7/2018,19602.072
11360162,House,6800000,Samanabad,Lahore,Punjab,31.539206,74.305515,3,For Sale,3,8/7/2018,816.7529999999999
11361021,House,10000000,Ichhra,Lahore,Punjab,31.533262,74.316587,3,For Sale,4,8/7/2018,1633.506
11361070,House,12000000,Wassanpura,Lahore,Punjab,31.589795,74.3365,2,For Sale,3,8/7/2018,1361.255
11361577,House,9000000,Ichhra,Lahore,Punjab,31.52935077,74.32026476,4,For Sale,7,8/7/2018,1089.004
11361718,House,5000000,Samanabad,Lahore,Punjab,31.539206,74.305515,3,For Sale,3,8/7/2018,6806.275
11361838,House,13500000,Chauburji Park Road,Lahore,Punjab,31.552427,74.29951,3,For Sale,7,8/7/2018,2178.008
11361842,House,47000000,Johar Town,Lahore,Punjab,31.462347,74.29364,6,For Sale,5,3/5/2019,5445
11361904,House,53500000,Garden Town,Lahore,Punjab,31.503922,74.323139,5,For Sale,5,8/7/2018,5445
11362130,House,53000000,Excise & Taxation Housing Scheme,Lahore,Punjab,31.455721,74.236336,0,For Sale,0,8/7/2018,4900.518
11365884,House,4500000,Shahdara,Lahore,Punjab,31.626564,74.281826,3,For Sale,4,8/7/2018,816.7529999999999
11367742,House,32500000,New Chauburji Park,Lahore,Punjab,31.55101455,74.29449962,5,For Sale,6,8/7/2018,3811.514
11368891,House,45000000,Askari,Lahore,Punjab,31.533849,74.409633,6,For Sale,5,8/7/2018,5445
11369698,House,28000000,Anarkali,Lahore,Punjab,31.571479,74.310125,1,For Sale,3,8/7/2018,816.7529999999999
11370432,House,17500000,Rehmanpura (Ferozpur Road),Lahore,Punjab,31.52171213,74.32235688,3,For Sale,3,8/7/2018,2722.51
11371413,House,7800000,Bagarian,Lahore,Punjab,31.425944,74.295998,5,For Sale,3,8/7/2018,1633.506
11371857,House,55000000,PCSIR Housing Scheme,Lahore,Punjab,31.452023,74.26255,0,For Sale,0,2/3/2019,5172.768999999999
11372370,House,37500000,Township,Lahore,Punjab,31.457976,74.32028,5,For Sale,7,8/7/2018,5445
11373569,House,14500000,Shahdara,Lahore,Punjab,31.626564,74.28182,6,For Sale,5,8/7/2018,2722.51
11373615,House,7800000,Bahria Nasheman,Lahore,Punjab,31.320354,74.403441,0,For Sale,0,8/7/2018,1361.255
11375716,House,4500000,Shera Kot,Lahore,Punjab,31.540747,74.277511,0,For Sale,0,8/7/2018,816.7529999999999
11376655,House,16500000,Valencia Housing Society,Lahore,Punjab,31.408154,74.251857,4,For Sale,4,9/6/2018,2722.51
11378820,House,45000000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,For Sale,5,8/7/2018,5445
11379230,House,9500000,Bahria Town,Lahore,Punjab,31.381706,74.195294,4,For Sale,3,8/7/2018,1361.255
11379357,House,90000000,Garden Town,Lahore,Punjab,31.503922,74.323139,9,For Sale,8,8/7/2018,10890
